,single,danceability,energy,instrumentalness,explicit,collab,timesig_0,timesig_1,timesig_3,timesig_4,timesig_5,track_number,duration_s
5844,1,0.622,0.471,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.05489614243323442
4483,0,0.515,0.698,8.64e-05,1,0,0,0,0,1,0,0.0,0.0506570580754557
6613,0,0.389,0.591,0.000589,0,0,0,0,1,0,0,0.37499999999999994,0.05150487494701145
9046,1,0.748,0.551,0.0,0,0,0,0,0,1,0,0.0,0.026494277236116998
2900,0,0.491,0.947,0.0,0,0,0,0,0,1,0,0.125,0.04472233997456549
4353,0,0.586,0.525,0.0,0,0,0,0,0,1,0,0.6666666666666666,0.051080966511233575
7703,1,0.897,0.743,4.44e-05,1,0,0,0,0,1,0,0.0,0.03560830860534125
5265,0,0.831,0.814,0.0134,1,0,0,0,0,1,0,0.125,0.022255192878338277
6409,1,0.783,0.537,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04302670623145401
8998,0,0.77,0.574,0.0,1,0,0,0,1,0,0,0.3333333333333333,0.0241627808393387
5483,0,0.485,0.843,1.01e-05,0,0,0,0,0,1,0,0.20833333333333334,0.03666807969478593
1731,0,0.676,0.641,0.262,0,0,0,0,0,1,0,0.29166666666666663,0.04705383637134379
7982,0,0.716,0.825,0.88,0,0,0,0,1,0,0,0.20833333333333334,0.047901653242899536
1641,0,0.525,0.964,5.5e-06,0,0,0,0,0,1,0,0.37499999999999994,0.03815175922000848
7105,1,0.88,0.751,6.43e-05,0,0,0,0,0,1,0,0.0,0.029249682068673163
4384,0,0.515,0.955,0.915,0,0,0,0,0,1,0,0.75,0.034548537515896566
8974,1,0.551,0.636,4.28e-06,0,0,0,0,0,1,0,0.0,0.031581178465451464
9084,0,0.403,0.537,0.0,0,0,0,0,0,1,0,0.0,0.038787621873675286
9112,0,0.772,0.358,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.03899957609156422
6467,0,0.645,0.418,0.0003,1,0,0,0,0,1,0,0.08333333333333334,0.025646460364561256
1492,0,0.802,0.838,0.765,1,0,0,0,0,1,0,0.08333333333333334,0.06591776176345909
1819,0,0.59,0.53,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.034548537515896566
7889,0,0.709,0.548,1.59e-06,1,0,0,0,0,1,0,0.5833333333333334,0.029885544722339973
182,0,0.791,0.754,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.045570156846121236
3031,0,0.394,0.96,0.113,0,0,0,0,0,1,0,0.08333333333333334,0.05256464603645612
6781,0,0.63,0.418,0.15,1,0,0,0,0,1,0,0.041666666666666664,0.03815175922000848
8211,1,0.928,0.341,0.0,1,1,0,0,0,1,0,0.0,0.032005086901229336
7442,1,0.795,0.783,0.0,0,0,0,0,0,1,0,0.0,0.052352691818567186
5331,0,0.624,0.532,5.17e-05,1,0,0,0,0,1,0,0.4583333333333333,0.04959728698601102
3766,0,0.501,0.403,1.03e-05,1,0,0,0,1,0,0,0.4583333333333333,0.051080966511233575
4105,1,0.502,0.786,0.0,1,1,0,0,0,1,0,0.0,0.04747774480712166
3577,0,0.63,0.696,0.0777,0,0,0,0,0,0,1,0.08333333333333334,0.02755404832556168
8805,1,0.747,0.573,0.0,1,0,0,0,0,1,0,0.0,0.026070368800339125
1689,1,0.384,0.915,0.845,0,0,0,0,0,1,0,0.0,0.03052140737600678
934,0,0.804,0.64,0.135,0,0,0,0,0,1,0,0.0,0.057863501483679525
8571,0,0.844,0.72,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.022467147096227214
873,0,0.678,0.989,0.57,0,0,0,0,0,1,0,0.29166666666666663,0.02479864349300551
9322,0,0.82,0.833,0.00421,0,0,0,0,0,1,0,0.875,0.032005086901229336
3740,1,0.654,0.655,0.0,0,0,0,0,0,1,0,0.0,0.03836371343789741
1575,0,0.466,0.702,1.29e-05,0,0,0,0,0,1,0,0.24999999999999997,0.03645612547689699
424,0,0.313,0.429,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.03497244595167444
4987,0,0.4,0.707,0.0552,0,0,0,0,0,1,0,0.041666666666666664,0.050445103857566766
4167,0,0.655,0.74,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.038787621873675286
5020,1,0.449,0.682,5.52e-06,0,0,0,0,0,1,0,0.125,0.05277660025434506
7428,0,0.53,0.512,0.00453,0,0,0,0,0,1,0,0.16666666666666666,0.05086901229334464
3551,0,0.585,0.316,0.00534,0,0,0,0,0,1,0,0.29166666666666663,0.023526918185671895
4861,0,0.491,0.299,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.06295040271301398
8577,0,0.798,0.649,1.34e-05,1,0,0,0,0,1,0,0.08333333333333334,0.018863925392115302
5378,0,0.802,0.844,0.373,0,0,0,0,0,1,0,0.0,0.05426027977956761
8778,0,0.473,0.968,0.107,0,0,0,0,0,1,0,0.24999999999999997,0.04917337855023315
3694,0,0.683,0.753,0.00208,0,0,0,0,0,1,0,0.4583333333333333,0.045570156846121236
208,0,0.709,0.22,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.0423908435777872
4184,0,0.677,0.809,0.732,0,0,0,0,0,1,0,0.625,0.03857566765578635
8388,0,0.654,0.861,0.862,0,0,0,0,0,1,0,0.37499999999999994,0.07100466299279355
6051,0,0.596,0.854,0.0,0,0,0,0,0,1,0,0.0,0.03899957609156422
7487,0,0.637,0.723,7.87e-05,1,0,0,0,0,1,0,0.041666666666666664,0.041331072488342516
5998,0,0.537,0.887,0.323,0,0,0,0,0,1,0,0.24999999999999997,0.011233573548113607
6214,0,0.477,0.926,0.434,0,0,0,0,0,1,0,0.24999999999999997,0.014624841034336582
7310,0,0.516,0.882,0.00892,0,0,0,0,0,1,0,0.9999999999999999,0.037727850784230604
4878,0,0.238,0.993,0.000163,1,0,0,0,0,1,0,0.6666666666666666,0.7361169987282747
7030,0,0.226,0.578,0.014,0,0,0,0,0,1,0,0.20833333333333334,0.09410767274268758
6436,0,0.442,0.998,0.107,0,0,0,0,0,1,0,0.9999999999999999,0.007630351844001695
3033,0,0.648,0.194,0.0102,0,0,0,0,0,1,0,0.041666666666666664,0.055320050869012295
8536,0,0.501,0.411,0.894,0,0,0,0,0,1,0,0.9999999999999999,0.047901653242899536
143,0,0.631,0.882,0.0056,0,0,0,0,0,1,0,0.9999999999999999,0.04578211106401017
9592,0,0.656,0.767,0.0,0,0,0,0,0,1,0,0.0,0.027130139889783807
1423,0,0.554,0.337,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.06867316659601526
2454,0,0.57,0.89,0.87,1,0,0,0,0,1,0,0.3333333333333333,0.05553200508690123
1336,0,0.551,0.979,0.0859,0,0,0,0,0,1,0,0.37499999999999994,0.027342094107672743
7122,0,0.585,0.55,3.97e-05,0,0,0,0,0,1,0,0.29166666666666663,0.04217888935989826
8310,0,0.484,0.577,9.09e-05,0,0,0,0,0,1,0,0.08333333333333334,0.0847816871555744
9826,0,0.243,0.0949,0.977,0,0,0,0,1,0,0,0.041666666666666664,0.032852903772785075
6226,0,0.733,0.825,0.000127,0,0,0,0,0,1,0,0.29166666666666663,0.043662568885120816
7145,0,0.539,0.576,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
9730,0,0.554,0.587,0.0,0,0,0,0,0,1,0,0.125,0.0008478168715557437
3436,1,0.513,0.768,1.94e-05,0,0,0,0,0,1,0,0.0,0.04048325561678678
2849,0,0.814,0.611,0.583,0,0,0,0,0,1,0,0.041666666666666664,0.11996608732513778
2479,0,0.504,0.712,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.04662992793556592
3600,1,0.532,0.548,0.0033,0,0,0,0,0,1,0,0.0,0.04493429419245443
8084,0,0.777,0.661,0.613,0,0,0,0,0,1,0,0.4583333333333333,0.05150487494701145
6867,0,0.507,0.372,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.03815175922000848
3951,0,0.806,0.741,0.761,0,0,0,0,0,1,0,0.37499999999999994,0.051080966511233575
1364,0,0.675,0.918,0.911,0,0,0,0,0,1,0,0.16666666666666666,0.06867316659601526
3475,0,0.604,0.767,3.95e-05,0,0,0,0,0,1,0,0.16666666666666666,0.027342094107672743
3672,0,0.696,0.583,0.0,1,1,0,0,0,1,0,0.041666666666666664,0.04408647732089869
7883,0,0.65,0.613,0.0,1,0,0,0,0,1,0,0.5833333333333334,0.037091988130563795
8894,0,0.522,0.686,0.0,0,0,0,0,0,1,0,0.0,0.08859686307757525
6959,0,0.778,0.317,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.03370072064434082
5054,0,0.291,0.927,0.000308,0,0,0,0,0,1,0,0.16666666666666666,0.02479864349300551
9836,0,0.533,0.909,0.00194,0,0,0,0,0,1,0,0.875,0.04302670623145401
1008,0,0.586,0.432,1.01e-05,0,0,0,0,0,1,0,0.4583333333333333,0.06485799067401442
2250,0,0.712,0.72,0.0209,0,0,0,0,0,1,0,0.37499999999999994,0.05743959304790165
2552,0,0.672,0.819,0.00123,0,0,0,0,0,1,0,0.3333333333333333,0.060830860534124634
1278,0,0.552,0.921,0.904,0,0,0,0,0,1,0,0.875,0.005298855447223399
7516,0,0.667,0.884,8.01e-06,1,0,0,0,0,1,0,0.08333333333333334,0.0423908435777872
3246,0,0.647,0.823,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04472233997456549
4900,1,0.743,0.932,0.00352,0,0,0,0,0,1,0,0.20833333333333334,0.05553200508690123
2678,0,0.497,0.259,0.0,0,0,0,0,1,0,0,0.5416666666666666,0.03836371343789741
8004,0,0.707,0.426,0.935,0,0,0,0,0,1,0,0.3333333333333333,0.035184400169563375
9372,0,0.675,0.768,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.03857566765578635
5105,0,0.766,0.283,0.0172,1,0,0,0,0,1,0,0.5416666666666666,0.0423908435777872
2988,0,0.508,0.792,0.124,0,0,0,0,0,1,0,0.08333333333333334,0.06379821958456973
4755,1,0.668,0.584,0.00254,0,0,0,0,0,1,0,0.16666666666666666,0.026494277236116998
2665,0,0.515,0.979,0.000284,0,0,0,0,0,1,0,0.9999999999999999,0.028401865197117425
5851,0,0.536,0.966,0.369,0,0,0,0,0,1,0,0.9999999999999999,0.04175498092412039
5004,0,0.0,0.00342,1.0,0,0,1,0,0,0,0,0.0,0.015048749470114454
6407,0,0.572,0.685,0.0,0,0,0,0,0,1,0,0.0,0.0665536244171259
9172,0,0.766,0.621,0.000161,0,0,0,0,0,1,0,0.20833333333333334,0.03370072064434082
98,0,0.509,0.781,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.05341246290801187
4342,0,0.626,0.66,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.00847816871555744
2367,0,0.462,0.972,0.0,0,0,0,0,0,1,0,0.125,0.04111911827045358
6778,0,0.487,0.856,0.0689,0,0,0,0,0,1,0,0.9999999999999999,0.029249682068673163
8588,0,0.442,0.221,0.803,0,0,0,0,0,1,0,0.9999999999999999,0.023103009749894023
7972,0,0.707,0.557,0.858,0,0,0,0,0,1,0,0.125,0.03921153030945316
1969,0,0.556,0.978,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.03221704111911827
3488,0,0.76,0.883,0.0,1,0,0,0,0,1,0,0.7916666666666666,0.04726579058923273
9315,0,0.767,0.125,0.638,0,0,0,0,0,1,0,0.08333333333333334,0.08605341246290801
4883,0,0.93,0.65,4.92e-05,1,0,0,0,0,1,0,0.16666666666666666,0.03815175922000848
222,0,0.531,0.638,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.04599406528189911
6617,0,0.634,0.536,5.07e-06,0,0,0,0,0,1,0,0.125,0.030309453158117845
7867,0,0.449,0.465,1.02e-06,0,0,0,0,1,0,0,0.20833333333333334,0.03793980500211954
2209,0,0.698,0.793,0.0,1,0,0,0,0,1,0,0.625,0.04599406528189911
8532,0,0.719,0.0818,0.796,0,0,0,0,0,1,0,0.16666666666666666,0.011869436201780416
839,0,0.448,0.939,0.00026,0,0,0,0,0,1,0,0.0,0.05341246290801187
5994,1,0.698,0.902,0.000256,0,0,0,0,0,1,0,0.0,0.04090716405256464
290,0,0.701,0.417,0.000648,0,0,0,0,0,1,0,0.625,0.037091988130563795
8087,0,0.688,0.647,1.65e-05,1,0,0,0,0,1,0,0.6666666666666666,0.030733361593895718
1601,0,0.464,0.9,0.0,1,0,0,0,0,1,0,0.0,0.035820262823230184
4408,0,0.499,0.953,0.0437,0,0,0,0,0,1,0,0.9999999999999999,0.011445527766002543
6523,1,0.563,0.366,0.00243,0,0,0,0,0,1,0,0.0,0.046841882153454854
3519,0,0.384,0.246,0.00807,0,0,0,0,1,0,0,0.20833333333333334,0.03009749894022891
3518,1,0.526,0.803,0.0,0,1,0,0,0,1,0,0.0,0.040059347181008904
9483,0,0.622,0.721,0.00923,0,0,0,0,0,1,0,0.6666666666666666,0.020347604917337853
6139,0,0.704,0.611,0.0,0,0,0,0,0,1,0,0.0,0.03603221704111912
3354,0,0.686,0.45,9.7e-05,0,0,0,0,0,1,0,0.3333333333333333,0.02479864349300551
9403,1,0.708,0.854,0.0,0,0,0,0,0,1,0,0.0,0.056167867740568034
5849,0,0.54,0.951,0.000165,0,0,0,0,0,1,0,0.9999999999999999,0.04493429419245443
2229,0,0.786,0.689,1.14e-06,0,1,0,0,0,1,0,0.29166666666666663,0.04578211106401017
415,0,0.706,0.582,0.0,0,0,0,0,0,1,0,0.625,0.054684188215345486
6980,0,0.876,0.662,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.03052140737600678
4713,0,0.761,0.838,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04302670623145401
4231,0,0.514,0.751,8.79e-06,0,0,0,0,0,1,0,0.41666666666666663,0.04090716405256464
2513,1,0.921,0.525,0.0,1,0,0,0,0,1,0,0.0,0.029885544722339973
3385,0,0.706,0.708,5.19e-06,0,0,0,0,0,1,0,0.4583333333333333,0.03009749894022891
9839,0,0.737,0.765,0.0,1,0,0,0,0,1,0,0.4583333333333333,0.04514624841034336
9582,1,0.468,0.721,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.04811360746078847
4461,0,0.557,0.886,0.108,0,0,0,0,0,1,0,0.08333333333333334,0.06697753285290377
2365,0,0.839,0.84,0.0319,0,0,0,0,0,1,0,0.041666666666666664,0.05150487494701145
7882,1,0.277,0.438,0.0,0,0,0,1,0,0,0,0.0,0.051716829164900384
980,0,0.48,0.863,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.04747774480712166
2584,0,0.577,0.962,0.0588,0,0,0,0,0,1,0,0.125,0.03836371343789741
9437,1,0.629,0.957,0.0,0,0,0,0,0,1,0,0.0,0.02628232301822806
9518,0,0.822,0.371,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.025646460364561256
2354,0,0.471,0.472,0.000154,0,0,0,0,0,1,0,0.125,0.07206443408223824
5388,0,0.298,0.426,1.58e-06,0,0,0,0,1,0,0,0.29166666666666663,0.032640949554896145
7191,0,0.563,0.859,0.0131,0,0,0,0,0,1,0,0.9999999999999999,0.017804154302670624
920,0,0.293,0.932,0.000667,0,0,0,0,0,1,0,0.37499999999999994,0.04281475201356507
6866,0,0.14,0.0783,0.936,0,0,0,0,0,1,0,0.75,0.05426027977956761
7637,1,0.895,0.561,0.0,1,0,0,0,0,1,0,0.0,0.018651971174226366
165,0,0.508,0.657,2.61e-05,0,0,0,0,0,1,0,0.0,0.03497244595167444
9109,1,0.8,0.71,0.0249,0,0,0,0,0,1,0,0.041666666666666664,0.0877490462060195
8164,0,0.519,0.945,0.736,0,0,0,0,0,1,0,0.9999999999999999,0.008266214497668503
7176,0,0.709,0.662,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.04217888935989826
9833,0,0.737,0.765,0.0,1,0,0,0,0,1,0,0.625,0.04514624841034336
4109,0,0.506,0.817,0.0,0,0,0,0,0,1,0,0.37499999999999994,0.040059347181008904
3175,0,0.768,0.64,0.486,0,0,0,0,0,1,0,0.9999999999999999,0.07058075455701568
7893,0,0.83,0.585,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.032640949554896145
6363,0,0.789,0.518,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.052352691818567186
5733,0,0.62,0.889,0.749,0,0,0,0,0,1,0,0.16666666666666666,0.041331072488342516
272,1,0.717,0.858,2.8e-06,1,1,0,0,0,1,0,0.0,0.03539635438745231
4393,0,0.797,0.504,2.46e-05,1,0,0,0,0,1,0,0.4583333333333333,0.023103009749894023
7143,0,0.678,0.859,1.72e-05,0,0,0,0,0,1,0,0.9999999999999999,0.00847816871555744
7751,0,0.603,0.621,3.49e-05,0,0,0,0,0,1,0,0.37499999999999994,0.03603221704111912
397,0,0.342,0.884,5.02e-06,0,0,0,0,0,1,0,0.24999999999999997,0.02861381941500636
1359,0,0.608,0.776,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.051716829164900384
7960,1,0.316,0.53,3.25e-05,0,0,0,0,0,1,0,0.041666666666666664,0.051080966511233575
6198,0,0.493,0.95,0.00171,0,0,0,0,0,1,0,0.4583333333333333,0.020771513353115726
515,0,0.675,0.948,0.967,0,0,0,0,0,1,0,0.20833333333333334,0.004874947011445528
3928,0,0.73,0.701,0.0,0,0,0,0,0,1,0,0.0,0.03984739296311997
2572,0,0.607,0.797,0.0,0,0,0,0,0,1,0,0.625,0.059559135226791016
6727,0,0.699,0.687,0.49,0,0,0,0,0,1,0,0.29166666666666663,0.055955913522679104
2325,0,0.439,0.489,0.000643,0,0,0,0,0,1,0,0.125,0.04896142433234421
6576,0,0.759,0.492,0.00989,1,0,0,0,0,1,0,0.08333333333333334,0.05701568461212378
4921,0,0.726,0.903,0.000225,0,0,0,0,0,1,0,0.0,0.04069520983467571
5564,0,0.508,0.913,0.888,0,0,0,0,0,1,0,0.9999999999999999,0.008054260279779568
1276,0,0.417,0.981,2.38e-06,0,0,0,0,0,1,0,0.041666666666666664,0.011445527766002543
2415,0,0.393,0.167,0.00097,0,0,0,0,1,0,0,0.37499999999999994,0.030733361593895718
2728,0,0.493,0.67,0.0,0,0,0,0,1,0,0,0.08333333333333334,0.041966935142009325
3422,0,0.565,0.245,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.04472233997456549
747,0,0.11,0.229,0.863,0,0,0,0,1,0,0,0.16666666666666666,0.03793980500211954
5041,0,0.747,0.524,0.0,1,1,0,0,0,1,0,0.08333333333333334,0.04111911827045358
9281,1,0.865,0.942,2.59e-05,0,0,0,0,0,1,0,0.0,0.03115727002967359
7524,0,0.447,0.619,9.02e-05,0,0,0,0,1,0,0,0.37499999999999994,0.05553200508690123
7980,0,0.769,0.82,0.894,0,0,0,0,0,1,0,0.7083333333333334,0.030945315811784654
3468,0,0.571,0.826,0.0,0,0,0,0,0,1,0,0.0,0.03603221704111912
1804,0,0.52,0.933,0.0,0,0,0,0,0,1,0,0.125,0.030733361593895718
4230,1,0.417,0.686,0.0287,0,0,0,0,0,1,0,0.0,0.03603221704111912
6329,0,0.91,0.366,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.02818991097922849
7376,0,0.51,0.721,0.000852,0,0,0,0,0,1,0,0.5833333333333334,0.047901653242899536
89,0,0.56,0.605,0.000162,0,0,0,0,0,1,0,0.08333333333333334,0.05510809665112336
9427,0,0.399,0.614,0.0,0,0,0,0,0,1,0,0.7916666666666666,0.21131835523526918
2850,0,0.362,0.871,0.000256,0,0,0,0,0,1,0,0.20833333333333334,0.024374735057227637
5786,0,0.537,0.383,0.00025,0,0,0,0,0,1,0,0.0,0.04408647732089869
4022,0,0.735,0.174,0.911,0,0,0,0,0,1,0,0.041666666666666664,0.0453582026282323
6623,1,0.882,0.415,0.000274,1,0,0,0,0,1,0,0.08333333333333334,0.02055955913522679
1154,0,0.274,0.426,2.18e-06,0,0,0,0,1,0,0,0.08333333333333334,0.05129292072912251
5698,0,0.415,0.313,1.4e-05,0,0,0,0,0,1,0,0.24999999999999997,0.03836371343789741
7738,0,0.932,0.431,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.042602797795676134
7420,0,0.677,0.688,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.046841882153454854
7324,0,0.503,0.666,0.901,0,0,0,0,0,1,0,0.9999999999999999,0.008690122933446376
1399,0,0.561,0.836,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.04387452310300975
6661,0,0.646,0.87,0.0,0,1,0,0,0,1,0,0.8333333333333334,0.032640949554896145
1557,0,0.572,0.529,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.04662992793556592
5712,0,0.806,0.77,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.03793980500211954
7922,0,0.556,0.911,7.35e-06,0,0,0,0,0,1,0,0.24999999999999997,0.03751589656634167
3039,0,0.337,0.373,1.18e-06,0,0,0,0,0,1,0,0.08333333333333334,0.060830860534124634
9145,0,0.805,0.012,0.921,0,0,0,0,1,0,0,0.16666666666666666,0.02331496396778296
1059,0,0.596,0.678,0.004,1,0,0,0,0,1,0,0.20833333333333334,0.01695633743111488
9157,0,0.797,0.605,3.44e-06,0,0,0,0,0,1,0,0.5833333333333334,0.03815175922000848
8659,0,0.707,0.67,0.0,1,0,0,0,0,1,0,0.5416666666666666,0.03836371343789741
4313,1,0.603,0.725,0.0,1,0,0,0,0,1,0,0.0,0.04662992793556592
6186,0,0.37,0.781,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.07821110640101737
92,1,0.577,0.447,0.00022,1,0,0,0,0,1,0,0.0,0.0483255616786774
6731,0,0.629,0.561,0.821,0,0,0,0,0,1,0,0.16666666666666666,0.06528189910979229
5401,1,0.695,0.573,0.0734,0,0,0,0,0,1,0,0.0,0.03391267486222976
1790,0,0.804,0.848,0.854,0,0,0,0,0,1,0,0.16666666666666666,0.06909707503179313
502,0,0.139,0.22,0.831,0,0,0,0,0,0,1,0.0,0.09771089444679949
9509,1,0.567,0.801,0.0,0,0,0,0,0,1,0,0.125,0.032005086901229336
2263,1,0.578,0.669,0.0,0,0,0,0,0,1,0,0.0,0.029885544722339973
8057,0,0.92,0.833,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.030945315811784654
9434,1,0.827,0.552,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.039423484527342095
8723,0,0.739,0.616,1.93e-06,1,0,0,0,0,1,0,0.5416666666666666,0.0294616362865621
5756,0,0.347,0.508,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.08033064857990674
3102,0,0.399,0.787,6.07e-05,0,0,0,0,0,0,1,0.0,0.04175498092412039
53,0,0.507,0.379,4.61e-05,0,0,0,0,0,1,0,0.5833333333333334,0.050445103857566766
4968,0,0.776,0.78,0.0,0,0,0,0,0,1,0,0.125,0.03921153030945316
5301,0,0.92,0.674,0.0,1,1,0,0,0,1,0,0.20833333333333334,0.06040695209834676
814,0,0.596,0.574,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.04853751589656634
3164,0,0.845,0.567,0.00142,0,0,0,0,0,1,0,0.08333333333333334,0.039423484527342095
7770,0,0.601,0.997,0.0,0,0,0,0,0,1,0,0.4583333333333333,0.06337431114879186
700,0,0.62,0.836,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.05002119542178889
11,1,0.39,0.455,0.0,0,0,0,0,0,1,0,0.0,0.034548537515896566
1504,0,0.461,1.0,0.908,0,0,0,0,0,1,0,0.9999999999999999,0.007630351844001695
1337,0,0.688,0.723,0.0002,0,0,0,0,0,1,0,0.0,0.04027130139889784
8477,1,0.815,0.513,0.000102,0,1,0,0,0,1,0,0.0,0.05871131835523527
3418,0,0.542,0.867,0.00347,0,0,0,0,0,1,0,0.125,0.051080966511233575
2881,0,0.6,0.626,0.317,0,0,0,0,0,1,0,0.24999999999999997,0.035820262823230184
4243,0,0.357,0.758,0.0,0,0,0,0,1,0,0,0.16666666666666666,0.041331072488342516
493,0,0.556,0.937,0.963,0,0,0,0,0,1,0,0.9999999999999999,0.005086901229334464
6605,0,0.579,0.69,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.02628232301822806
4820,1,0.674,0.259,0.00264,0,0,0,0,0,1,0,0.0,0.0036032217041119113
7057,1,0.778,0.695,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.023950826621449768
2828,0,0.507,0.666,0.343,0,0,0,0,0,1,0,0.08333333333333334,0.05765154726579059
6416,0,0.46,0.892,0.0123,0,0,0,0,0,1,0,0.9999999999999999,0.003391267486222976
5092,0,0.755,0.832,1.27e-06,0,0,0,0,0,1,0,0.041666666666666664,0.03815175922000848
2809,0,0.786,0.494,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.019287833827893175
1759,0,0.623,0.677,0.0,0,0,0,0,0,1,0,0.125,0.040059347181008904
3237,0,0.336,0.468,0.0,0,0,0,0,0,1,0,0.7916666666666666,0.04323866044934294
5502,0,0.561,0.87,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.04090716405256464
4248,0,0.333,0.84,0.124,0,0,0,0,1,0,0,0.041666666666666664,0.03984739296311997
231,0,0.484,0.607,0.000105,0,0,0,0,0,1,0,0.41666666666666663,0.04472233997456549
5335,1,0.573,0.539,1.16e-05,0,1,0,0,0,1,0,0.0,0.03412462908011869
3381,0,0.383,0.91,0.00156,0,0,0,0,0,1,0,0.49999999999999994,0.056591776176345907
8099,1,0.767,0.481,0.0,1,0,0,0,0,1,0,0.0,0.03221704111911827
5568,0,0.373,0.999,0.974,0,0,0,0,0,1,0,0.9999999999999999,0.0105977108944468
1126,0,0.904,0.907,0.788,0,0,0,0,0,1,0,0.20833333333333334,0.052352691818567186
1735,0,0.546,0.95,0.00645,0,0,0,0,0,1,0,0.08333333333333334,0.041966935142009325
1592,0,0.318,0.777,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.007842306061890632
8036,0,0.755,0.326,0.882,0,0,0,0,0,1,0,0.08333333333333334,0.009961848240779992
5965,0,0.592,0.457,0.000331,1,0,0,0,0,1,0,0.625,0.019287833827893175
1648,0,0.588,0.637,1.55e-06,0,0,0,0,0,1,0,0.041666666666666664,0.044510385756676554
1303,0,0.544,0.241,0.774,0,0,0,0,0,1,0,0.41666666666666663,0.03921153030945316
3809,0,0.617,0.959,0.464,0,0,0,0,0,1,0,0.0,0.07058075455701568
9820,0,0.608,0.0132,0.932,0,0,0,0,1,0,0,0.125,0.027342094107672743
8511,1,0.747,0.494,0.0,0,1,0,0,0,1,0,0.0,0.044298431538787625
7537,0,0.886,0.479,0.0,1,1,0,0,0,1,0,0.08333333333333334,0.0294616362865621
6764,0,0.321,0.949,0.642,0,0,0,0,0,1,0,0.9999999999999999,0.041966935142009325
4516,0,0.586,0.842,0.00471,0,0,0,0,0,1,0,0.625,0.061466723187791436
9632,0,0.828,0.621,0.00233,1,0,0,0,0,1,0,0.29166666666666663,0.03539635438745231
8362,0,0.642,0.693,2.07e-05,0,0,0,0,0,1,0,0.16666666666666666,0.05320050869012293
673,0,0.46,0.884,2.83e-06,0,0,0,0,0,1,0,0.625,0.03242899533700721
2342,0,0.783,0.192,0.747,0,0,0,0,0,1,0,0.16666666666666666,0.10555320050869012
7650,0,0.428,0.995,0.931,0,0,0,0,0,1,0,0.9166666666666666,0.016532428995337006
3330,0,0.262,0.606,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.049385332768122084
7553,0,0.76,0.755,2.95e-06,1,1,0,0,0,1,0,0.7083333333333334,0.03221704111911827
6992,0,0.337,0.379,2.83e-05,0,0,0,0,0,1,0,0.16666666666666666,0.09325985587113184
5603,1,0.6,0.688,1.29e-05,0,0,0,0,0,1,0,0.0,0.029037727850784227
7027,1,0.534,0.589,6.02e-05,0,0,0,0,0,1,0,0.0,0.04027130139889784
